"index","org_admin","sex","agegr","none","native","retention","Sx","px","qx","lx","dx","Lx","Tx","ex"
"1","Daegu","Male","25-29",27469,52255,0.655448798354322,0.744580886129912,0.876954152163034,0.123045847836966,0.744580886129912,0.0916175864170547,3.49386046460692,49.9504359935735,67.0853052019634
"1","Daegu","Male","30-34",29813,40302,0.574798545247094,0.652963299712857,0.965173867272525,0.0348261327274747,0.652963299712857,0.0227401865419698,3.20796603220936,46.4565755289666,71.1472996252562
"1","Daegu","Male","35-39",27255,33962,0.554780534818759,0.630223113170888,1.0681604293462,-0.068160429346199,0.630223113170888,-0.0429562779776259,3.2585062607985,43.2486094967573,68.624283357615
"1","Daegu","Male","40-44",22391,32569,0.59259461426492,0.673179391148514,0.956853380306885,0.043146619693115,0.673179391148514,0.0290454151751276,3.29328341780475,39.9901032359587,59.4048239767583
"1","Daegu","Male","45-49",19431,25447,0.567026159811043,0.644133975973386,1.0337974058778,-0.0337974058777974,0.644133975973386,-0.021770057425652,3.27509502343106,36.696819818154,56.9707874246184
"1","Daegu","Male","50-54",13652,19339,0.586190173077506,0.665904033399038,1.05275646348361,-0.052756463483614,0.665904033399038,-0.0351307418216076,3.41734702154921,33.4217247947229,50.1900020399715
"1","Daegu","Male","55-59",7436,11985,0.617115493537923,0.701034775220646,1.02745047395046,-0.0274504739504637,0.701034775220646,-0.0192437368355635,3.55328321819214,30.0043777731737,42.8001275168269
"1","Daegu","Male","60-64",5607,9715,0.634055606317713,0.720278512056209,0.99871722975475,0.00128277024525003,0.720278512056209,0.000923951843558671,3.59908268067215,26.4510945549816,36.7234258862875
"1","Daegu","Male","65-69",4027,6953,0.633242258652095,0.71935456021265,1.09504378426641,-0.0950437842664127,0.71935456021265,-0.0683701796319113,3.76769825014303,22.8520118743095,31.7673830656667
"1","Daegu","Male","70-74",1684,3809,0.6934279992718,0.787724739844562,0.932635153391986,0.0673648466080143,0.787724739844562,0.0530649562689669,3.80596130855039,19.0843136241664,24.2271350115679
"1","Daegu","Male","75-79",968,1772,0.646715328467153,0.734659783575595,1.33988694188315,-0.339886941883154,0.734659783575595,-0.249701267164049,4.2975520857881,15.278352315616,20.7965001721697
"1","Daegu","Male","80-84",189,1227,0.866525423728814,0.984361050739644,1.15403422982885,-0.154034229828851,0.984361050739644,-0.151625296324199,5.30086849450872,10.9808002298279,11.1552567237164
"1","Daegu","Male","85+",0,455,1,1.13598634706384,1,0,1.13598634706384,0,5.67993173531922,5.67993173531922,5
"1","Daejeon","Female","0-4",7138,38135,0.842334283126808,1,0.921715912597039,0.0782840874029607,1,0.0782840874029607,4.8042897814926,61.0573318382334,61.0573318382334
"1","Daejeon","Female","5-9",9957,34572,0.776392912483999,0.921715912597039,0.983590595594088,0.0164094044059124,0.921715912597039,0.0151248091571695,4.57076754009227,56.2530420567408,61.0307810551317
"1","Daejeon","Female","10-14",8383,27086,0.763652767205165,0.90659110343987,1.06706314326897,-0.0670631432689659,0.90659110343987,-0.0607988490563579,4.68495263984024,51.6822745166485,57.0072597453813
"1","Daejeon","Female","15-19",7004,30828,0.814865722139987,0.967389952496228,0.891235616025974,0.108764383974026,0.967389952496228,0.105217572245914,4.57390583186635,46.9973218768083,48.5815691547526
"1","Daejeon","Female","20-24",9038,23976,0.726237353849882,0.862172380250313,0.799047840007771,0.200952159992229,0.862172380250313,0.173255402096942,3.87772339600921,42.4234160449419,49.2052598955039
"1","Daejeon","Female","25-29",14797,20459,0.580298388926707,0.688916978153372,0.82191931880483,0.17808068119517,0.688916978153372,0.122682804756471,3.13787787887568,38.5456926489327,55.9511434197103
"1","Daejeon","Female","30-34",17513,15970,0.47695845653018,0.566234173396901,0.947719627182255,0.0522803728177449,0.566234173396901,0.0296029336873376,2.75716353276616,35.407814770057,62.5321049728272
"1","Daejeon","Female","35-39",16470,13586,0.452022890604205,0.536631239709563,0.998510961771894,0.00148903822810609,0.536631239709563,0.000799064430323501,2.68115853747201,32.6506512372909,60.8437392779483
"1","Daejeon","Female","40-44",15405,12673,0.451349811240117,0.53583217527924,0.95249848232753,0.0475015176724704,0.53583217527924,0.025452841543505,2.61552877253744,29.9694926998189,55.9307448907874
"1","Daejeon","Female","45-49",12290,9268,0.429910010205028,0.510379333735735,1.00281120086778,-0.00281120086778186,0.510379333735735,-0.00143477882589583,2.55548361574341,27.3539639272814,53.5953596064781
"1","Daejeon","Female","50-54",7115,5392,0.431118573598785,0.511814112561631,1.06710734461664,-0.067107344616641,0.511814112561631,-0.0343464860313336,2.64493677788649,24.798480311538,48.4521229542139
"1","Daejeon","Female","55-59",4771,4065,0.460049796287913,0.546160598592964,1.11954290711557,-0.119542907115565,0.546160598592964,-0.0652896257077802,2.89402705723427,22.1535435336515,40.5623246911699
"1","Daejeon","Female","60-64",4158,4416,0.515045486354094,0.611450224300744,1.03240872083263,-0.0324087208326338,0.611450224300744,-0.0198163196224141,3.10679192055976,19.2595164764173,31.4980937302664
"1","Daejeon","Female","65-69",3032,3443,0.531737451737452,0.631266543923159,0.960864488865147,0.0391355111348531,0.631266543923159,0.024704938858765,3.09457037246888,16.1527245558575,25.5878039337749
"1","Daejeon","Female","70-74",2014,2104,0.510927634774162,0.606561605064393,0.987475069947629,0.012524930052371,0.606561605064393,0.0075971416758854,3.01381517113225,13.0581541833886,21.5281581860137
"1","Daejeon","Female","75-79",1313,1337,0.504528301886792,0.598964463388508,0.86044464111129,0.13955535888871,0.598964463388508,0.0835887006497671,2.78585056531812,10.0443390122564,16.769507418575
"1","Daejeon","Female","80-84",1297,995,0.43411867364747,0.515375762738741,1.54451682874806,-0.544516828748057,0.515375762738741,-0.28063077594011,3.27845575354398,7.25848844693824,14.0838762156104
"1","Daejeon","Female","85+",229,466,0.670503597122302,0.796006538678851,1,0,0.796006538678851,0,3.98003269339426,3.98003269339426,5
"1","Daejeon","Male","0-4",6766,42388,0.862350978557188,1,0.913434483508293,0.0865655164917074,1,0.0865655164917074,4.78358620877073,67.2701792415013,67.2701792415013
"1","Daejeon","Male","5-9",11044,40977,0.787701120701255,0.913434483508293,1.01745774609711,-0.0174577460971126,0.913434483508293,-0.015946507289435,4.60703868576505,62.4865930327306,68.4084016543079
"1","Daejeon","Male","10-14",8119,32773,0.801452606866869,0.929380990797728,0.986344759272038,0.0136552407279624,0.929380990797728,0.0126909211573352,4.6151776510953,57.8795543469655,62.2775319487491
"1","Daejeon","Male","15-19",8193,30916,0.790508578588049,0.916690069640392,0.930161911951835,0.0698380880481655,0.916690069640392,0.0640198817964247,4.4234006437109,53.2643766958702,58.1051093056623
"1","Daejeon","Male","20-24",6816,18934,0.735300970873786,0.852670187843968,0.881018961537524,0.118981038462476,0.852670187843968,0.10145158441567,4.00972197818066,48.8409760521593,57.2800324773368
"1","Daejeon","Male","25-29",12261,22553,0.647814097776756,0.751218603428298,0.8581474553415,0.1418525446585,0.751218603428298,0.106562270491109,3.48968734091372,44.8312540739787,59.6780402793336
"1","Daejeon","Male","30-34",12726,15931,0.555920019541473,0.644656332937189,0.988478628916195,0.0115213710838046,0.644656332937189,0.00742732483329403,3.20471335260271,41.3415667330649,64.1296216616753
"1","Daejeon","Male","35-39",14120,17224,0.54951505870342,0.637229008103895,0.98236951158456,0.0176304884154396,0.637229008103895,0.0112346586453578,3.15805839390608,38.1368533804622,59.8479555943949
"1","Daejeon","Male","40-44",13819,16211,0.53982683982684,0.625994349458537,0.99728909823136,0.00271090176864031,0.625994349458537,0.00169700918910599,3.12572922431992,34.9787949865562,55.8771736786627
"1","Daejeon","Male","45-49",9410,10974,0.538363422291994,0.624297340269432,1.04451470861217,-0.0445147086121718,0.624297340269432,-0.0277904141894476,3.19096273682078,31.8530657622362,51.0222672877146
"1","Daejeon","Male","50-54",5902,7583,0.562328513162773,0.652087754458879,0.999558700897183,0.000441299102817316,0.652087754458879,0.000287765741000862,3.25971935794189,28.6621030254155,43.9543647759496
"1","Daejeon","Male","55-59",4109,5274,0.562080358094426,0.651799988717878,1.01304557121846,-0.0130455712184583,0.651799988717878,-0.00850310317300939,3.28025770152191,25.4023836674736,38.9726666265234
"1","Daejeon","Male","60-64",3235,4278,0.569413017436443,0.660303091890888,1.20305471706794,-0.203054717067943,0.660303091890888,-0.134077657502992,3.63670960321192,22.1221259659516,33.5029870943074
"1","Daejeon","Male","65-69",1709,3717,0.685035016586804,0.79438074939388,0.985673013672416,0.0143269863275844,0.79438074939388,0.0113810821354624,3.94345104163074,18.4854163627397,23.270221964523
"1","Daejeon","Male","70-74",810,1684,0.675220529270249,0.782999667258418,1.13485748218527,-0.134857482185273,0.782999667258418,-0.105593363678377,4.17898174548803,14.541965321109,18.5721219678496
"1","Daejeon","Male","75-79",402,1318,0.766279069767442,0.888593030936794,0.992470738331578,0.00752926166842238,0.888593030936794,0.00669044944665967,4.42623903106732,10.362983575621,11.6622381842178
"1","Daejeon","Male","80-84",188,597,0.760509554140127,0.881902581490135,0.564232855821395,0.435767144178605,0.881902581490135,0.384304169379695,3.44875248400144,5.93674454455363,6.73174641866047
"1","Daejeon","Male","85+",153,115,0.42910447761194,0.49759841211044,1,0,0.49759841211044,0,2.4879920605522,2.4879920605522,5
"1","Gangwon","Female","0-4",6325,37950,0.857142857142857,1,0.906983798690107,0.0930162013098931,1,0.0930162013098931,4.76745949672527,53.124673204666,53.124673204666
"1","Gangwon","Female","5-9",10762,37588,0.77741468459152,0.906983798690107,0.903996131783076,0.0960038682169235,0.906983798690107,0.0870739530843297,4.31723411073971,48.3572137079407,53.3165132362669
"1","Gangwon","Female","10-14",15407,36430,0.702779867662095,0.819909845605777,0.883725065546588,0.116274934453412,0.819909845605777,0.0953349635555185,3.86121181914009,44.039979597201,53.7131976560945
"1","Gangwon","Female","15-19",26585,43572,0.621064184614507,0.724574882050259,0.709726580442778,0.290273419557222,0.724574882050259,0.210324828737999,3.0970623384063,40.1787677780609,55.4515051147936
"1","Gangwon","Female","20-24",44580,35139,0.440785759981937,0.514250053312259,0.766025393992525,0.233974606007475,0.514250053312259,0.120321453613059,2.27044663252865,37.0817054396546,72.108316179674
"1","Gangwon","Female","25-29",78096,39812,0.337653085456458,0.3939285996992,0.770480451656039,0.229519548343961,0.3939285996992,0.0904143142827294,1.74360721278918,34.811258807126,88.3694629780814
"1","Gangwon","Female","30-34",94638,33278,0.260155101785547,0.303514285416471,1.07223166401569,-0.0722316640156926,0.303514285416471,-0.0219233418881656,1.57237978180277,33.0676515943368,108.949242863355
"1","Gangwon","Female","35-39",95934,37113,0.278946537689689,0.325437627304637,1.15626801274269,-0.156268012742688,0.325437627304637,-0.0508554912905912,1.75432686474966,31.495271812534,96.7782123824662
"1","Gangwon","Female","40-44",83540,39773,0.32253695879591,0.376293118595228,1.15351037732053,-0.153510377320526,0.376293118595228,-0.0577648986186708,2.02587783952282,29.7409449477844,79.0366431860695
"1","Gangwon","Female","45-49",49247,29178,0.372049729040485,0.434058017213899,1.07213972982687,-0.0721397298268724,0.434058017213899,-0.0313128280909986,2.24857215629699,27.7150671082615,63.8510660076205
"1","Gangwon","Female","50-54",31173,20686,0.398889295975626,0.465370845304897,1.18512703992841,-0.185127039928413,0.465370845304897,-0.0861527270602788,2.54223604417518,25.4664949519645,54.7230132890677
"1","Gangwon","Female","55-59",29220,26198,0.472734490598722,0.551523572365176,1.08549356399045,-0.0854935639904455,0.551523572365176,-0.0471517158262413,2.87549715139148,22.9242589077894,41.5653293103684
"1","Gangwon","Female","60-64",26804,28252,0.513150247021215,0.598675288191417,1.02368011764517,-0.0236801176451711,0.598675288191417,-0.0141767012556295,3.02881819409616,20.0487617563979,33.4885407028653
"1","Gangwon","Female","65-69",20572,22765,0.525301705240326,0.612851989447047,0.978610822956968,0.0213891770430316,0.612851989447047,0.013108399703457,3.03148894797659,17.0199435623017,27.7717032095436
"1","Gangwon","Female","70-74",15477,16373,0.514065934065934,0.59974358974359,1.12407603921719,-0.12407603921719,0.59974358974359,-0.074413809161284,3.18475247162116,13.9884546143251,23.3240585702728
"1","Gangwon","Female","75-79",8275,11327,0.57784919906132,0.674157398904874,1.03811124899314,-0.0381112489931406,0.674157398904874,-0.0256929804902316,3.43501944574995,10.803702142704,16.0254892407232
"1","Gangwon","Female","80-84",4992,7484,0.599871753767233,0.699850379395105,1.07052534158762,-0.0705253415876161,0.699850379395105,-0.0493571870670626,3.62264486464318,7.36868269695402,10.5289400619071
"1","Gangwon","Female","85+",2333,4187,0.64217791411043,0.749207566462168,1,0,0.749207566462168,0,3.74603783231084,3.74603783231084,5
"1","Gangwon","Male","0-4",6407,45382,0.876286470099828,1,0.897880297937627,0.102119702062373,1,0.102119702062373,4.74470074484407,55.8260992435118,55.8260992435118
"1","Gangwon","Male","5-9",10993,40569,0.786800356851945,0.897880297937627,0.873683188808342,0.126316811191658,0.897880297937627,0.113417376067297,4.20585804951989,51.0813984986677,56.8911007580837
"1","Gangwon","Male","10-14",17542,38577,0.687414244729949,0.78446292187033,0.910000846429228,0.0899991535707725,0.78446292187033,0.0706009989759847,3.74581211191169,46.8755404491478,59.7549471648531
"1","Gangwon","Male","15-19",27526,45984,0.625547544551762,0.713861922894345,0.794195795604507,0.205804204395493,0.713861922894345,0.146915785089508,3.20202015174796,43.1297283372362,60.4174658348034
"1","Gangwon","Male","20-24",33018,32599,0.496807229833732,0.566946137804838,0.777553211124976,0.222446788875024,0.566946137804838,0.126115347819783,2.51944231947473,39.9277081854882,70.4259285372056
"1","Gangwon","Male","25-29",64147,40377,0.386294056867322,0.440830789985055,0.869630958180191,0.130369041819809,0.440830789985055,0.0574706876950211,2.06047723068772,37.4082658660135,84.8585596012513
"1","Gangwon","Male","30-34",87097,44060,0.335933270812843,0.383360102290034,0.973030329107792,0.0269696708922085,0.383360102290034,0.0103390957919656,1.89095277197025,35.3477886353257,92.2051836489316
"1","Gangwon","Male","35-39",91208,44291,0.326873261057277,0.373021006498068,1.18139071836483,-0.181390718364825,0.373021006498068,-0.0676625483338548,2.03426140332498,33.4568358633555,89.6915596723338
"1","Gangwon","Male","40-44",75444,47462,0.38616503669471,0.440683554831923,1.11948523637972,-0.119485236379719,0.440683554831923,-0.052655178717747,2.33505572095398,31.4225744600305,71.3041685252247
"1","Gangwon","Male","45-49",45407,34578,0.43230605738576,0.49333873354967,1.0368070437456,-0.0368070437456021,0.49333873354967,-0.0181583403471626,2.51208951861626,29.0875187390765,58.9605412285106
"1","Gangwon","Male","50-54",28920,23492,0.448217965351446,0.511497073896832,1.10341901998028,-0.103419019980283,0.511497073896832,-0.0528985261051929,2.68973168474714,26.5754292204603,51.9561705759053
"1","Gangwon","Male","55-59",25468,24921,0.494572228065649,0.564395600002025,1.16474393990152,-0.16474393990152,0.564395600002025,-0.0929807548074159,3.05442988702867,23.8856975357131,42.3208429258262
"1","Gangwon","Male","60-64",19330,26265,0.576050005483057,0.657376354809441,1.00185818556923,-0.00185818556922879,0.657376354809441,-0.00122152725605913,3.28993559218735,20.8312676486845,31.6884954809836
"1","Gangwon","Male","65-69",11951,16310,0.5771204132904,0.6585978820655,1.00703372551372,-0.00703372551372294,0.6585978820655,-0.004632396726368,3.30457040214342,17.5413320564971,26.634358436568
"1","Gangwon","Male","70-74",6369,8838,0.581179719865851,0.663230278791868,1.08327549143199,-0.0832754914319944,0.663230278791868,-0.0552308273989715,3.45422846245677,14.2367616543537,21.4657896504472
"1","Gangwon","Male","75-79",3702,6292,0.629577746647989,0.71846110619084,1.09014633107094,-0.0901463310709354,0.71846110619084,-0.0647666327402699,3.75422211280487,10.7825331918969,15.0078175408327
"1","Gangwon","Male","80-84",1930,4223,0.686331870632212,0.78322773893111,0.86313622117687,0.13686377882313,0.78322773893111,0.107195508029207,3.64814992458253,7.02831107909204,8.97352165882653
"1","Gangwon","Male","85+",1008,1465,0.59239789729074,0.676032230901902,1,0,0.676032230901902,0,3.38016115450951,3.38016115450951,5
"1","Gwangju","Female","0-4",7986,43789,0.845755673587639,1,0.911552514796113,0.0884474852038869,1,0.0884474852038869,4.77888128699028,58.818111905797,58.818111905797
"1","Gwangju","Female","5-9",11627,39135,0.770950711161893,0.911552514796113,1.00020405790536,-0.000204057905361266,0.911552514796113,-0.000186009496796089,4.55822759772256,54.0392306188067,59.2826301739661
"1","Gwangju","Female","10-14",9079,30586,0.771108029749149,0.911738524292909,1.00959806444395,-0.00959806444394706,0.911738524292909,-0.00875092511219254,4.58056993424503,49.4810030210842,54.2710455933171
