"org_region5","sex","agegr","none","native","retention","Sx","px","qx","lx","dx","Lx","Tx","ex","year"
"Rest Capital","Total","25-29",151897,461329,0.752298500063598,0.806565767334554,0.998006509714827,0.00199349028517337,0.806565767334554,0.00160788102153484,4.02880913411893,48.9530093734366,60.6931404183083,2015
"Rest Capital","Total","30-34",142414,429068,0.750798800312171,0.804957886313019,0.999999,1e-06,0.804957886313019,8.04957886313019e-07,4.02478741917038,44.9242002393177,55.8093796000755,2015
"Rest Capital","Total","35-39",116428,376884,0.763987091333679,0.81909751847591,0.999999,1e-06,0.804957081355132,8.04957081355132e-07,4.02478339438296,40.8994128201473,50.8094329095084,2015
"Rest Capital","Total","40-44",109781,379196,0.775488417655636,0.831428496258599,0.987337301111161,0.0126626988888389,0.804956276398051,0.0101929189467095,3.99929908462348,36.8746294257644,45.8094812189896,2015
"Rest Capital","Total","45-49",109571,358019,0.765668641331081,0.820900367562876,0.968615914298918,0.0313840857010816,0.794763357451342,0.0249429213223323,3.91145948395088,32.8753303411409,41.3649296144779,2015
"Rest Capital","Total","50-54",123137,353471,0.741638831072915,0.795137160075234,0.984923729614459,0.0150762703855407,0.769820436129009,0.0116060210433958,3.82008712803656,28.96387085719,37.6241906526058,2015
"Rest Capital","Total","55-59",117597,318687,0.730457683527244,0.783149457256348,0.96857181874782,0.0314281812521795,0.758214415085613,0.0238293000653259,3.73149882526475,25.1437837291534,33.1618381672608,2015
"Rest Capital","Total","60-64",83479,201920,0.707500727052302,0.75853649416615,0.984170834547592,0.0158291654524078,0.734385115020288,0.0116247034914416,3.64286381637283,21.4122849038887,29.1567523169327,2015
"Rest Capital","Total","65-69",66407,152254,0.696301580986093,0.746529494498305,0.990440593731321,0.00955940626867924,0.722760411528846,0.00690916040872204,3.59652915662242,17.7694210875159,24.5854930680672,2015
"Rest Capital","Total","70-74",54484,121070,0.689645351287923,0.739393115768843,0.999999,1e-06,0.715851251120124,7.15851251120124e-07,3.57925446597249,14.1728919308934,19.7986549701722,2015
"Rest Capital","Total","75-79",40719,100628,0.71192172455022,0.763276401581878,0.999999,1e-06,0.715850535268873,7.15850535268873e-07,3.57925088671803,10.5936374649209,14.7986722688445,2015
"Rest Capital","Total","80-84",19949,60150,0.750945704690446,0.805115387680598,0.973158266723295,0.0268417332767051,0.715849819418337,0.0192146499190046,3.53121247229418,7.01438657820292,9.79868456752904,2015
"Rest Capital","Total","85+",12034,32667,0.730789020379857,0.783504695187505,0.999999,1e-06,0.696635169499333,6.96635169499333e-07,3.48317410590874,3.48317410590874,4.9999975,2015
"Seoul","Female","0-4",34846,172538,0.831973537013463,1,0.859455236632409,0.140544763367591,1,0.140544763367591,4.64863809158102,57.5256259039044,57.5256259039044,2015
"Seoul","Female","5-9",60179,151008,0.715044013125808,0.859455236632409,0.936858967671369,0.0631410323286307,0.859455236632409,0.0542668908812178,4.161608955959,52.8769878123234,61.5238415667936,2015
"Seoul","Female","10-14",77600,157477,0.669895395976637,0.805188345751191,0.977758639086917,0.0222413609130827,0.805188345751191,0.0179084846008603,3.9811705172538,48.7153788563644,60.5018429705611,2015
"Seoul","Female","15-19",102914,195384,0.654996010700709,0.787279861150331,0.922853706584079,0.0771462934159209,0.787279861150331,0.0607357231687489,3.78455999782978,44.7342083391106,56.8212278080471,2015
"Seoul","Female","20-24",135946,207756,0.604465496272934,0.726544137981582,0.976743383205987,0.0232566167940135,0.726544137981582,0.0168969586009745,3.59047829340547,40.9496483412808,56.3622307311479,2015
"Seoul","Female","25-29",138348,199422,0.590407673860911,0.709647179380607,0.928618500539515,0.0713814994604847,0.709647179380607,0.0506556797520913,3.42159669752281,37.3591700478754,52.6447101226882,2015
"Seoul","Female","30-34",185441,225066,0.548263488807743,0.658991499628516,0.924322306720868,0.0756776932791319,0.658991499628516,0.049870956582442,3.17028010668647,33.9375733503526,51.499258138358,2015
"Seoul","Female","35-39",193914,199239,0.506772172665603,0.609120543046074,0.950049426264335,0.0499505737356654,0.609120543046074,0.0304259205993314,2.96953791373204,30.7672932436661,50.5110090193409,2015
"Seoul","Female","40-44",213302,198048,0.481458611887687,0.578694622446743,0.999999,1e-06,0.578694622446743,5.78694622446742e-07,2.89347166549716,27.797755329934,48.0352749994533,2015
"Seoul","Female","45-49",162437,153133,0.485258421269449,0.583261846297879,0.990487816717421,0.00951218328257941,0.57869404375212,0.0055046438087072,2.87970860923883,24.9042836644369,43.0353205347738,2015
"Seoul","Female","50-54",119527,110617,0.480642554226919,0.577713752714158,0.999999,1e-06,0.573189399943413,5.73189399943413e-07,2.86594556674356,22.0245750551981,38.4246028579251,2015
"Seoul","Female","55-59",103376,96712,0.483347327176043,0.580964785143426,0.999999,1e-06,0.573188826754013,5.73188826754013e-07,2.865942700798,19.1586294884545,33.4246387825639,2015
"Seoul","Female","60-64",57126,59935,0.511998018127301,0.615401807087785,0.999999,1e-06,0.573188253565186,5.73188253565186e-07,2.8659398348553,16.2926867876565,28.4246697072336,2015
"Seoul","Female","65-69",42437,48090,0.531222729130536,0.63850916585336,0.984704988814935,0.0152950111850648,0.573187680376933,0.00876691198250655,2.8440211219284,13.4267469528012,23.4246956319293,2015
"Seoul","Female","70-74",29350,32193,0.523097671546723,0.628743161019866,0.92855606168099,0.0714439383190099,0.564420768394426,0.0403244425631395,2.72129273556428,10.5827258308728,18.7497101869175,2015
"Seoul","Female","75-79",22247,21012,0.485725513765922,0.583823273405464,0.999999,1e-06,0.524096325831287,5.24096325831287e-07,2.62048031891562,7.86143309530852,14.9999775000125,2015
"Seoul","Female","80-84",12378,13942,0.529711246200608,0.636692421855283,0.999999,1e-06,0.524095801734961,5.24095801734961e-07,2.6204776984353,5.2409527763929,9.9999900000025,2015
"Seoul","Female","85+",6196,8761,0.585745804639968,0.704043792958392,0.999999,1e-06,0.524095277639159,5.24095277639159e-07,2.6204750779576,2.6204750779576,4.9999975,2015
"Seoul","Male","0-4",35527,180583,0.835606866873352,1,0.855704744718735,0.144295255281265,1,0.144295255281265,4.63926186179684,57.3474700867437,57.3474700867437,2015
"Seoul","Male","5-9",64412,161621,0.715032760703083,0.855704744718735,0.952497941665025,0.0475020583349754,0.855704744718735,0.0406477367011446,4.17690438184081,52.7082082249469,61.596255659739,2015
"Seoul","Male","10-14",79922,170670,0.681067232792747,0.81505700801759,0.958050691874772,0.0419493081252276,0.81505700801759,0.034191077568956,3.98980734616556,48.5313038431061,59.543447103345,2015
"Seoul","Male","15-19",109076,204809,0.652496933590328,0.780865930448634,0.902536643388111,0.0974633566118892,0.780865930448634,0.0761058146453899,3.7140651156297,44.5414964969405,57.0411574639322,2015
"Seoul","Male","20-24",126512,181230,0.588902392263649,0.704760115803244,0.982823130825915,0.017176869174085,0.704760115803244,0.0121055723082653,3.49353664824556,40.8274313813108,57.930961849023,2015
"Seoul","Male","25-29",156658,215263,0.578786892915431,0.692654543494979,0.964260467541005,0.0357395324589952,0.692654543494979,0.0247551495401093,3.40138484362462,37.3338947330652,53.8997326786984,2015
"Seoul","Male","30-34",189050,238763,0.558101319969239,0.66789939395487,0.918020024417567,0.0819799755824331,0.66789939395487,0.0547543760079421,3.20261102975449,33.9325098894406,50.8048220983016,2015
"Seoul","Male","35-39",202810,213081,0.512348187385637,0.613145017946928,0.946458248657823,0.053541751342177,0.613145017946928,0.032828858087609,2.98365294451562,30.7298988596861,50.1184841435767,2015
"Seoul","Male","40-44",209396,197132,0.48491616813602,0.580316159859319,0.99490243380258,0.00509756619741986,0.580316159859319,0.00295820004031536,2.8941852991958,27.7462459151705,47.8122923923001,2015
"Seoul","Male","45-49",160331,149454,0.482444275868748,0.577357959819003,0.970142585616173,0.0298574143838274,0.577357959819003,0.0172384158541171,2.84369375945972,24.8520606159747,43.044458283325,2015
"Seoul","Male","50-54",117002,102943,0.468039737207029,0.560119543964886,0.999999,1e-06,0.560119543964886,5.60119543964886e-07,2.80059631952557,22.008366856515,39.2922673269453,2015
"Seoul","Male","55-59",99400,93445,0.484560138971713,0.579890087290481,0.999999,1e-06,0.560118983845342,5.60118983845342e-07,2.80059351892925,19.2077705369894,34.2923041192494,2015
"Seoul","Male","60-64",51201,53610,0.511492114377308,0.612120525398736,0.993708203931794,0.00629179606820607,0.560118423726358,0.00352415089613128,2.79178174139146,16.4071770180602,29.2923359115853,2015
"Seoul","Male","65-69",39789,41128,0.50827391030315,0.608269187883764,0.999999,1e-06,0.556594272830227,5.56594272830227e-07,2.78296997266545,13.6153952766687,24.4619751608937,2015
"Seoul","Male","70-74",24424,26936,0.524454828660436,0.627633459527236,0.999999,1e-06,0.556593716235954,5.56593716235954e-07,2.78296718969548,10.8324253040032,19.4619971228908,2015
"Seoul","Male","75-79",15396,19550,0.55943455617238,0.669494924408239,0.999999,1e-06,0.556593159642238,5.56593159642238e-07,2.78296440672829,8.04945811430776,14.4620140849049,2015
"Seoul","Male","80-84",6376,9410,0.596097808184467,0.713371122014504,0.928270449014275,0.0717295509857251,0.556592603049078,0.0399241374986863,2.68315267149868,5.26649370757947,9.46202604693094,2015
"Seoul","Male","85+",2688,3330,0.553339980059821,0.662201331746221,0.999999,1e-06,0.516668465550392,5.16668465550392e-07,2.5833410360808,2.5833410360808,4.9999975,2015
"Seoul","Total","0-4",70373,353121,0.833827633921614,1,0.857537177691031,0.142462822308969,1,0.142462822308969,4.64384294422758,58.0659784665285,58.0659784665285,2015
"Seoul","Total","5-9",124591,312629,0.715038195873931,0.857537177691031,0.944928206550605,0.0550717934493953,0.857537177691031,0.0472261103249778,4.16962061264271,53.4221355223009,62.2971655481377,2015
"Seoul","Total","10-14",157522,328147,0.675659760042333,0.810311067366053,0.967520482761254,0.032479517238746,0.810311067366053,0.0263185122812624,3.98575905612711,49.2525149096582,60.7822315320898,2015
"Seoul","Total","15-19",211990,400193,0.653714657218511,0.78399255508479,0.913416094964143,0.0865839050358572,0.78399255508479,0.0678811369382806,3.75025993307825,45.2667558535311,57.7387572878615,2015
"Seoul","Total","20-24",262458,388986,0.597113489417356,0.71611141814651,0.978570560331641,0.0214294396683592,0.71611141814651,0.0153458664309938,3.54219242465506,41.5164959204528,57.9749112615866,2015
"Seoul","Total","25-29",295006,414685,0.584317681920723,0.700765551715516,0.94688893724963,0.0531110627503697,0.700765551715516,0.0372184031904602,3.41078175060143,37.9743034957978,54.1897406384124,2015
"Seoul","Total","30-34",374491,463829,0.553283948850081,0.663547148525056,0.921115708138308,0.0788842918616923,0.663547148525056,0.0523434469282442,3.18687712530467,34.5635217451963,52.0890215895355,2015
"Seoul","Total","35-39",396724,412320,0.509638536346602,0.611203701596812,0.948078222343334,0.0519217776566659,0.611203701596812,0.0317347826972409,2.97668155124096,31.3766446198917,51.3358223091876,2015
"Seoul","Total","40-44",422698,395180,0.483177197577145,0.579468918899571,0.999999,1e-06,0.579468918899571,5.79468918899571e-07,2.89734314582556,28.3999630686507,49.0103302219955,2015
"Seoul","Total","45-49",322768,302587,0.483864365040657,0.580293031024855,0.980613514201598,0.0193864857984024,0.579468339430652,0.0112338547329962,2.86925706032077,25.5026199228252,44.0103767323723,2015
"Seoul","Total","50-54",236529,213560,0.474483935399443,0.56904318841998,0.999999,1e-06,0.568234484697656,5.68234484697656e-07,2.84117100290207,22.6333628625044,39.8310265779576,2015
"Seoul","Total","55-59",202776,190157,0.48394255509209,0.580386803464448,0.999999,1e-06,0.568233916463171,5.68233916463171e-07,2.84116816173106,19.7921918596023,34.8310639090216,2015
"Seoul","Total","60-64",108327,113545,0.511759032234802,0.613746788203605,0.999999,1e-06,0.568233348229255,5.68233348229255e-07,2.8411653205629,16.9510236978713,29.8310962401178,2015
"Seoul","Total","65-69",82226,89218,0.520391498098504,0.624099606355125,0.999999,1e-06,0.568232779995906,5.68232779995906e-07,2.84116247939758,14.1098583773084,24.8311235712414,2015
"Seoul","Total","70-74",53774,59129,0.523715047430095,0.628085501276788,0.990352467731738,0.00964753226826198,0.568232211763126,0.00548203859885064,2.8274559623185,11.2686958979108,19.8311459023873,2015
"Seoul","Total","75-79",37643,40562,0.518662489610639,0.622026026135993,0.999999,1e-06,0.562750173164276,5.62750173164276e-07,2.81374945894594,8.44123993559227,14.9999775000125,2015
"Seoul","Total","80-84",18754,23352,0.554600294494846,0.665125826888802,0.999999,1e-06,0.562749610414102,5.62749610414102e-07,2.81374664519649,5.62749047664633,9.9999900000025,2015
"Seoul","Total","85+",8884,12091,0.576448152562575,0.69132771463984,0.999999,1e-06,0.562749047664492,5.62749047664492e-07,2.81374383144984,2.81374383144984,4.9999975,2015
"Metros","Female","0-4",14322,150559,0.91313735360654,1,0.961080544975344,0.0389194550246557,1,0.0389194550246557,4.90270136243836,61.9877124747223,61.9877124747223,2020
"Metros","Female","5-9",27332,195966,0.877598545441518,0.961080544975344,0.973724128898236,0.0262758711017642,0.961080544975344,0.0252532285181855,4.74226965358126,57.085011112284,59.3966982379697,2020
"Metros","Female","10-14",30971,181945,0.854538879182401,0.935827316457159,0.956829383049459,0.0431706169505415,0.935827316457159,0.0404002426106252,4.57813597575923,52.3427414587027,55.9320512857661,2020
"Metros","Female","15-19",40395,181127,0.817647908559872,0.895427073846534,0.884286754043231,0.115713245956769,0.895427073846534,0.103612773232354,4.21810343615178,47.7646054829435,53.3428202899411,2020
"Metros","Female","20-24",88064,229897,0.723035215010646,0.79181430061418,0.878137383675945,0.121862616324055,0.79181430061418,0.0964925623156457,3.71784009728179,43.5465020467917,54.9958519478801,2020
"Metros","Female","25-29",129768,225687,0.634924252015023,0.695321738298534,0.909569179851825,0.0904308201481753,0.695321738298534,0.0628785150611913,3.31941240383969,39.8286619495099,57.2809100531955,2020
"Metros","Female","30-34",132955,181737,0.577507531173338,0.632443223237343,0.98298845810798,0.0170115418920197,0.632443223237343,0.010758834386426,3.13531903022065,36.5092495456702,57.7273155980502,2020
"Metros","Female","35-39",164551,216075,0.567683237613826,0.621684388850917,0.999999,1e-06,0.621684388850917,6.21684388850917e-07,3.10842039004361,33.3739305154495,53.6830763550873,2020
"Metros","Female","40-44",160379,212800,0.570235731378239,0.624479689858298,0.999999,1e-06,0.621683767166528,6.21683767166528e-07,3.10841728162322,30.2655101254059,48.6831275382148,2020
"Metros","Female","45-49",149262,216278,0.59166712261312,0.6479497528781,0.991124701772414,0.00887529822758637,0.621683145482761,0.00551762331922347,3.09462166911575,27.1570928437827,43.6831737213885,2020
"Metros","Female","50-54",128556,182278,0.586415900448471,0.642199005584816,0.991289735105624,0.00871026489437576,0.616165522163537,0.00536696491682577,3.06741019852562,24.062471174667,39.0519597561652,2020
"Metros","Female","55-59",107760,149613,0.581308062617291,0.636605282131268,0.999999,1e-06,0.610798557246712,6.10798557246712e-07,3.05399125923716,20.9950609761413,34.3731345253671,2020
"Metros","Female","60-64",103945,145861,0.583897104152823,0.639440607534731,0.977208271780988,0.0227917282190119,0.610797946448154,0.0139211407921769,3.01918688026033,17.9410697169042,29.3731663985335,2020
"Metros","Female","65-69",74754,99331,0.570589080047103,0.6248666509956,0.999999,1e-06,0.596876805655977,5.96876805655977e-07,2.98438253608787,14.9218828366438,24.999937500075,2020
"Metros","Female","70-74",47851,69075,0.590758257359355,0.646954431363571,0.999999,1e-06,0.596876208779172,5.96876208779172e-07,2.98437955170534,11.937500300556,19.999960000035,2020
"Metros","Female","75-79",31247,52206,0.625573676200975,0.685081684294483,0.999999,1e-06,0.596875611902963,5.96875611902963e-07,2.98437656732579,8.95312074885064,14.9999775000125,2020
"Metros","Female","80-84",19079,35373,0.649618012194226,0.711413249746586,0.999999,1e-06,0.596875015027351,5.96875015027351e-07,2.98437358294922,5.96874418152485,9.9999900000025,2020
"Metros","Female","85+",11542,23275,0.66849527529655,0.732086221920779,0.999999,1e-06,0.596874418152336,5.96874418152336e-07,2.98437059857563,2.98437059857563,4.9999975,2020
"Metros","Male","0-4",12951,162464,0.926169369780235,1,0.945547341068744,0.0544526589312561,1,0.0544526589312561,4.86386835267186,60.9482280552877,60.9482280552877,2020
"Metros","Male","5-9",28748,202600,0.875736984975016,0.945547341068744,0.963588928605133,0.0364110713948665,0.945547341068744,0.0344283917428803,4.64166572598652,56.0843597026158,59.3141742001243,2020
"Metros","Male","10-14",37546,202903,0.843850463091965,0.911118949325864,0.985007104165522,0.0149928958344784,0.911118949325864,0.0136603115000621,4.52144396787916,51.4426939766293,56.4610076595286,2020
"Metros","Male","15-19",41687,205272,0.831198700998951,0.897458637825802,0.864289243630471,0.135710756369529,0.897458637825802,0.121794790549707,4.18280621275474,46.9212500087501,52.2823537833702,2020
"Metros","Male","20-24",82878,211429,0.718396096593013,0.775663847276095,0.884996926620745,0.115003073379255,0.775663847276095,0.0892037263459283,3.65530992051565,42.7384437959954,55.0991823920637,2020
"Metros","Male","25-29",147764,257934,0.635778337581156,0.686460120930166,0.904991898410486,0.0950081015895136,0.686460120930166,0.065219272906483,3.26925242238462,39.0831338754797,56.934310798013,2020
"Metros","Male","30-34",149543,202633,0.575374244695834,0.621240848023683,0.985441587899007,0.0145584121009931,0.621240848023683,0.00904428027949919,3.08359353941967,35.8138814530951,57.648948176907,2020
"Metros","Male","35-39",171827,225000,0.566997709329254,0.612196567744184,0.999999,1e-06,0.612196567744184,6.12196567744184e-07,3.0609813082295,32.7302879136754,53.4636906480539,2020
"Metros","Male","40-44",164525,217367,0.569184481476438,0.614557660886039,0.999999,1e-06,0.612195955547616,6.12195955547616e-07,3.06097824724819,29.6693066054459,48.4637416117955,2020
"Metros","Male","45-49",147719,213093,0.590592884937308,0.637672659243142,0.999999,1e-06,0.612195343351661,6.12195343351661e-07,3.06097518626995,26.6083283581977,43.4637875755831,2020
"Metros","Male","50-54",114263,180365,0.612178747437446,0.66097926298589,0.983401475976863,0.016598524023137,0.612194731156317,0.010161528951936,3.03556983340175,23.5473531719278,38.4638285394116,2020
"Metros","Male","55-59",99383,150334,0.602017483791652,0.650007982810424,0.999999,1e-06,0.602033202204381,6.02033202204381e-07,3.0101645059389,20.511783338526,34.0708506830203,2020
"Metros","Male","60-64",87004,138906,0.61487317958479,0.663888484814273,0.979497923336953,0.0205020766630469,0.602032600171179,0.012342918522363,2.97930570454999,17.5016188325871,29.0708822539025,2020
"Metros","Male","65-69",63160,95640,0.602267002518892,0.650277392202896,0.999999,1e-06,0.589689681648816,5.89689681648816e-07,2.94844693401988,14.5223131280371,24.6270429684841,2020
"Metros","Male","70-74",35336,65345,0.649030104985052,0.700768267837508,0.999999,1e-06,0.589689091959135,5.89689091959135e-07,2.94844398557294,11.5738661940173,19.6270650955492,2020
"Metros","Male","75-79",20767,42512,0.671818454779627,0.725373216498229,0.970167353944206,0.0298326460557937,0.589688502270043,0.0175919683713933,2.90446259042173,8.62542220844431,14.6270822226315,2020
"Metros","Male","80-84",12262,22951,0.651776332604436,0.703733414072084,0.999999,1e-06,0.572096533898649,5.72096533898649e-07,2.86048123925191,5.72095961802258,9.9999900000025,2020
"Metros","Male","85+",5025,10434,0.674946633029303,0.728750760986035,0.999999,1e-06,0.572095961802115,5.72095961802115e-07,2.86047837877067,2.86047837877067,4.9999975,2020
"Metros","Total","0-4",27273,313023,0.919855067353128,1,0.953031967588514,0.0469680324114861,1,0.0469680324114861,4.88257991897128,61.6824080047922,61.6824080047922,2020
"Metros","Total","5-9",56080,398566,0.876651284735816,0.953031967588514,0.968309897528137,0.0316901024718629,0.953031967588514,0.0302016807118411,4.68965563616297,56.7998280858209,59.5990795875854,2020
"Metros","Total","10-14",68517,384848,0.848870115690448,0.922830286876673,0.971634142362155,0.0283658576378447,0.922830286876673,0.0261768725414351,4.54870925302978,52.110172449658,56.4677744008872,2020
"Metros","Total","15-19",82082,386399,0.824791186835752,0.896653414335238,0.873924551796588,0.126075448203412,0.896653414335238,0.113045981095435,4.2006521189376,47.5614631966282,53.0433079674262,2020
"Metros","Total","20-24",170942,441326,0.72080526828121,0.783607433239803,0.881485626498275,0.118514373501725,0.783607433239803,0.0928687440217097,3.68586530614474,43.3608110776906,55.3348644210999,2020
"Metros","Total","25-29",277532,483621,0.63537948349412,0.690738689218093,0.90714438840325,0.0928556115967497,0.690738689218093,0.0641389634408832,3.29334603748826,39.6749457715459,57.438429887947,2020
"Metros","Total","30-34",282498,384370,0.576380932958247,0.62659972577721,0.984302738553512,0.0156972614464875,0.62659972577721,0.00983589971782225,3.10840887959149,36.3815997340576,58.061946466592,2020
"Metros","Total","35-39",336378,441075,0.567333330760831,0.616763826059387,0.999999,1e-06,0.616763826059387,6.16763826059387e-07,3.08381758838737,33.2731908544661,53.9480258870796,2020
"Metros","Total","40-44",324904,430167,0.569704041076932,0.619341091109329,0.999999,1e-06,0.616763209295561,6.16763209295561e-07,3.08381450456978,30.1893732660787,48.948077335157,2020
"Metros","Total","45-49",296981,429371,0.591133500011014,0.642637651289995,0.999999,1e-06,0.616762592532352,6.16762592532352e-07,3.08381142075528,27.105558761509,43.9481237832807,2020
"Metros","Total","50-54",242819,362643,0.598952535419234,0.651137941918081,0.987568135570581,0.0124318644294193,0.61676197576976,0.00766750126799047,3.06464112567882,24.0217473407537,38.948165231446,2020
"Metros","Total","55-59",207143,299947,0.591506438699245,0.643043083299304,0.999999,1e-06,0.609094474501769,6.09094474501769e-07,3.04547084977266,20.9571062150748,34.4069879015361,2020
"Metros","Total","60-64",190949,284767,0.598607152166419,0.650762466188183,0.978439307670518,0.0215606923294819,0.609093865407294,0.0131324854318215,3.01263811345692,17.9116353653022,29.4070198085559,2020
"Metros","Total","65-69",137914,194971,0.585700767532331,0.636731576875125,0.999999,1e-06,0.595961379975473,5.95961379975473e-07,2.97980540997391,14.8989972518453,24.999937500075,2020
"Metros","Total","70-74",83187,134420,0.617719099109863,0.671539594696524,0.999999,1e-06,0.595960784014093,5.95960784014093e-07,2.9798024301685,11.9191918418714,19.999960000035,2020
"Metros","Total","75-79",52014,94718,0.645516996974075,0.701759461772106,0.999999,1e-06,0.595960188053309,5.95960188053309e-07,2.97979945036607,8.93938941170285,14.9999775000125,2020
"Metros","Total","80-84",31341,58324,0.650465622037584,0.707139249566012,0.999999,1e-06,0.595959592093121,5.95959592093121e-07,2.97979647056662,5.95958996133678,9.9999900000025,2020
"Metros","Total","85+",16567,33709,0.670478956161986,0.72889630112196,0.999999,1e-06,0.595958996133529,5.95958996133529e-07,2.97979349077015,2.97979349077015,4.9999975,2020
"Provinces","Female","0-4",12610,218701,0.945484650535426,1,0.959179306005568,0.0408206939944324,1,0.0408206939944324,4.89794826501392,50.9783394117026,50.9783394117026,2020
"Provinces","Female","5-9",28778,280295,0.906889310939487,0.959179306005568,0.972544735211025,0.0274552647889748,0.959179306005568,0.0263345218264879,4.73006022546162,46.0803911466887,48.0414776029595,2020
"Provinces","Female","10-14",37072,277072,0.881990424773352,0.93284478417908,0.94200384093855,0.0579961590614503,0.93284478417908,0.0541014144828942,4.52897038468816,41.3503309212271,44.3271288241335,2020
"Provinces","Female","15-19",51269,251808,0.830838367807521,0.878743369696185,0.795572268835584,0.204427731164416,0.878743369696185,0.179639513342765,3.94461806512401,36.8213605365389,41.9022911652459,2020
"Provinces","Female","20-24",149490,291473,0.660991965312282,0.69910385635342,0.860143312731817,0.139856687268183,0.69910385635342,0.0977743494060007,3.2510834082521,32.8767424714149,47.0269791428451,2020
"Provinces","Female","25-29",195900,258148,0.568547818732821,0.60132950694742,0.919557436764229,0.0804425632357708,0.60132950694742,0.0483724868881527,2.88571631751672,29.6256590631628,49.2669305611728,2020
"Provinces","Female","30-34",216898,237636,0.522812374871847,0.552957020059267,0.948072182270742,0.0519278177292584,0.552957020059267,0.0287138513497515,2.69300047192196,26.7399427456461,48.3580853043154,2020
"Provinces","Female","35-39",328111,322469,0.495663869162901,0.524243168709515,0.926884908160693,0.0731150918393065,0.524243168709515,0.0383300874263253,2.52539062498176,24.0469422737241,45.8698247473943,2020
"Provinces","Female","40-44",442762,376293,0.459423359847629,0.48591308128319,0.966624747427357,0.0333752525726431,0.48591308128319,0.0162174718161777,2.38902172687551,21.5215516487424,44.2909493029261,2020
"Provinces","Female","45-49",590571,471779,0.444089989174942,0.469695609467012,0.916947094245661,0.0830529057543391,0.469695609467012,0.0390095851862906,2.25095408436934,19.1325299218669,40.7338913463073,2020
"Provinces","Female","50-54",739249,507812,0.40720702515755,0.430686024280722,0.978588361516228,0.0214116384837724,0.430686024280722,0.00922169345191202,2.13037588777383,16.8815758374975,39.1969436800069,2020
"Provinces","Female","55-59",784620,519793,0.398488055546825,0.42146433082881,0.999999,1e-06,0.42146433082881,4.2146433082881e-07,2.10732060048322,14.7511999497237,34.9998775002275,2020
"Provinces","Female","60-64",729540,524007,0.418019428070906,0.44212185553111,0.999999,1e-06,0.421463909364479,4.21463909364479e-07,2.10731849316262,12.6438793492405,29.9999100001375,2020
"Provinces","Female","65-69",526991,397408,0.429909595315443,0.454697593527283,0.999999,1e-06,0.42146348790057,4.2146348790057e-07,2.10731638584413,10.5365608560779,24.999937500075,2020
"Provinces","Female","70-74",387771,314618,0.447925579700138,0.473752354886437,0.999999,1e-06,0.421463066437082,4.21463066437082e-07,2.10731427852774,8.42924447023373,19.999960000035,2020
"Provinces","Female","75-79",297918,307215,0.507681782351979,0.536954018306357,0.999999,1e-06,0.421462644974015,4.21462644974015e-07,2.10731217121346,6.32193019170598,14.9999775000125,2020
"Provinces","Female","80-84",190513,245318,0.562874141582402,0.595328693346473,0.999999,1e-06,0.42146222351137,4.2146222351137e-07,2.10731006390129,4.21461802049252,9.9999900000025,2020
"Provinces","Female","85+",127080,179286,0.585202013278236,0.618943959531058,0.999999,1e-06,0.421461802049147,4.21461802049147e-07,2.10730795659123,2.10730795659123,4.9999975,2020
"Provinces","Male","0-4",11792,237428,0.952684375250782,1,0.956107777423013,0.0438922225769866,1,0.0438922225769866,4.89026944355753,53.2963244971072,53.2963244971072,2020
"Provinces","Male","5-9",30401,310681,0.910868940606658,0.956107777423013,0.971745858974101,0.0282541410258992,0.956107777423013,0.0270140039792688,4.7130038771669,48.4060550535496,50.6282410797012,2020
"Provinces","Male","10-14",38536,296948,0.885133121102646,0.929093773443745,0.954121261792237,0.0458787382077629,0.929093773443745,0.0426256500022881,4.538904742213,43.6930511763827,47.0276009002102,2020
"Provinces","Male","15-19",50818,276037,0.844524330360557,0.886468123441456,0.849274767907877,0.150725232092123,0.886468123441456,0.133613113647982,4.09830783308733,39.1541464341697,44.1687020647342,2020
"Provinces","Male","20-24",116177,294681,0.717233204659517,0.752855009793474,0.864410717818506,0.135589282181494,0.752855009793474,0.102079070364639,3.50907737305577,35.0558386010824,46.5638644162029,2020
"Provinces","Male","25-29",194651,317567,0.619984069283001,0.650775939428835,0.901658593089656,0.0983414069103437,0.650775939428835,0.0639982214668322,3.09388414347709,31.5467612280266,48.4756109079789,2020
"Provinces","Male","30-34",220467,279474,0.55901396364771,0.586777717962003,0.944892903478983,0.0551070965210172,0.586777717962003,0.0323356163401143,2.85304954895973,28.4528770845495,48.4900435268267,2020
"Provinces","Male","35-39",326728,365798,0.52820832719638,0.554442101621888,0.928962934058737,0.0710370659412627,0.554442101621888,0.0393859401335264,2.67374565777563,25.5998275355898,46.1722287335388,2020
"Provinces","Male","40-44",429120,413425,0.490685957426606,0.515056161488362,0.953144431529297,0.0468555684707035,0.515056161488362,0.0241332492408757,2.51494768433962,22.9260818778142,44.511809763744,2020
"Provinces","Male","45-49",573187,503614,0.467694587950791,0.490922912247486,0.949672143278816,0.0503278567211844,0.490922912247486,0.0247070979887381,2.39284681626559,20.4111341934746,41.5770657352917,2020
"Provinces","Male","50-54",703142,561858,0.44415652173913,0.466215814258748,0.964782783268744,0.0352172167312563,0.466215814258748,0.0164188233742895,2.29003201285802,18.018287377209,38.6479540722076,2020
